"businessName","inspectionId","license","facilityType","risk","inspectionDate","inspectionType","pastFail","timeSinceLast","licenseStartDate","expirationDate","address","city","state","zipCode","ward","precinct","policeDistrict","licenseDescription","location","ageAtInspection","consumptionOnPremises","tobaccoRetail","limitedLicense","packageGoods","outdoorPatio","placeOfAmusement","tavern","retailFoodEstablishment","catersLiquorLicense","fillingStation","addressCount","wardCount","districtCount","foodType","burglary","sanitation","garbage","rodents","pastResponse"
"The Dog's Bollox","1294255","1970002","Restaurant","Risk 1 (High)",2012-09-20,"Canvass",0,2,2011-02-16,2013-02-15,"3210 N LINCOLN AVE 1ST","CHICAGO","IL","60657","32","w_32_p_38","19","Retail Food Establishment","(41.939978284740555, -87.66903601700386)",3.02739726027397,1,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",35.6427285816195,22.868831710689,26.9242470165249,65.2619513941442,0
"THE DRUM & MONKEY","1184267","1042390","Restaurant","Risk 1 (High)",2012-04-18,"Canvass",0,0.923287671232877,2010-05-16,2012-05-15,"1435 W TAYLOR ST 1ST","CHICAGO","IL","60607","2","w_2_p_38","12","Retail Food Establishment","(41.869206866586865, -87.6630873696548)",4.92876712328767,0,0,0,0,0,0,1,0,0,0,1,1,1,"unknown",10.7345302903166,5.41490980874384,8.46793943434852,5.2164331715384,1
"THE DRUM & MONKEY","1324358","1042390","Restaurant","Risk 1 (High)",2013-03-15,"Canvass",0,0.906849315068493,2012-05-16,2014-05-15,"1435 W TAYLOR ST 1ST","CHICAGO","IL","60607","2","w_2_p_38","12","Retail Food Establishment","(41.869206866586865, -87.6630873696548)",5.83561643835616,0,0,0,0,0,0,1,0,0,0,1,1,1,"unknown",2.78550634724526,13.5192039226404,18.9889547636782,72.8141528384573,0
"THEE ASIAN RESTAURANT","1361244","2114508","Restaurant","Risk 1 (High)",2013-07-25,"Canvass",0,1.01369863013699,2011-09-15,2013-10-15,"1811 W NORTH AVE 1ST","CHICAGO","IL","60622","1","w_1_p_21","14","Retail Food Establishment","(41.9104439540635, -87.67305723973833)",1.86027397260274,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",57.0205635039216,65.3206664395068,20.8599445178912,43.4996214569304,0
"The Fairmont Chicago","1114228","1548267","Restaurant","Risk 1 (High)",2012-04-24,"Canvass",0,0.917808219178082,2010-09-16,2012-09-15,"200 N COLUMBUS DR","CHICAGO","IL","60601","42","w_42_p_44","1","Retail Food Establishment","(41.886005833425465, -87.62082895674074)",4.44098173515982,1,0,1,0,0,0,0,1,0,0,1,1,1,"unknown",5.48056230945744,7.38927877397447,8.10763302597088e-08,1.83538467441531,0
"THE FAMILY HOUSE OF PANCAKES","1229355","2055416","Restaurant","Risk 1 (High)",2012-06-05,"Canvass",0,0.471232876712329,2010-09-16,2012-10-15,"5737 W BELMONT AVE 1 1","CHICAGO","IL","60634","30","w_30_p_11","25","Retail Food Establishment","(41.93841272966437, -87.77043454131243)",1.72054794520548,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",16.0703609330794,23.1007735688488,42.3243686630103,20.2225748719642,0
"THE FAST BURRITO","1327074","74425","Restaurant","Risk 1 (High)",2013-04-19,"Canvass",0,1.07671232876712,2012-12-16,2014-12-15,"3414 W IRVING PARK RD 1ST","CHICAGO","IL","60618","33","w_33_p_32","17","Retail Food Establishment","(41.953957216483, -87.71355988117966)",6.17522831050228,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",21.8036810064837,64.6806010666587,5.33532485938746,27.0288198395345,0
"THE FISHGUY MARKET","604451","47827","Restaurant","Risk 1 (High)",2011-10-05,"Canvass",0,0.846575342465753,2009-12-16,2011-12-15,"4423 N ELSTON AVE","CHICAGO","IL","60630","39","w_39_p_46","17","Retail Food Establishment","(41.961483982304216, -87.73028411415346)",4.63550228310502,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",20.309559875162,18.5046588823178,25.488717092958,64.2218407699946,1
"THE FORTNIGHTLY OF CHICAGO","569574","27906","Other","Risk 1 (High)",2011-09-15,"Canvass",0,1.00547945205479,2011-03-16,2013-03-15,"120 E BELLEVUE PL","CHICAGO","IL","60611","42","w_42_p_1","18","Retail Food Establishment","(41.90172048907756, -87.62486815626899)",4.33698630136986,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",14.5512863359703,12.0219271293859,5.70266576971549,26.0214293702144,0
"THE FORTNIGHTLY OF CHICAGO","1110326","27906","Other","Risk 1 (High)",2013-05-02,"Canvass",0,1.63013698630137,2013-03-16,2015-03-15,"120 E BELLEVUE PL","CHICAGO","IL","60611","42","w_42_p_1","18","Retail Food Establishment","(41.90172048907756, -87.62486815626899)",5.96712328767123,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",36.1194240683723,30.3412899366444,0.919960399386468,28.2583917937312,0
"THE FRENCH QUARTER BAKERY","1151173","2129015","Other","Risk 1 (High)",2013-03-14,"Canvass",0,0.583561643835616,2012-08-29,2013-07-15,"11057 S HOMEWOOD AVE 1ST","CHICAGO","IL","60643","19","w_19_p_50","22","Retail Food Establishment","(41.69245221756243, -87.66920387232177)",0.53972602739726,0,0,0,0,0,0,0,0,0,0,1,1,1,"breakfast",0.134357322053489,6.61285348544046,8.41974778693691,1.3424285581422,1
"THE FUDGE POT","1326559","4169","Grocery Store","Risk 2 (Medium)",2013-03-26,"Canvass",0,0.904109589041096,2012-05-16,2014-05-15,"1532 N WELLS ST  1","CHICAGO","IL","60610","27","w_27_p_42","18","Retail Food Establishment","(41.910129786942385, -87.63482528375036)",6.10947488584475,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",29.5443273704692,23.6785661528104,30.1826931217449,60.051399457518,0
"THE GALLERY CARNELLI 'S DELI","1110334","44239","Restaurant","Risk 1 (High)",2013-05-28,"Canvass",0,0.915068493150685,2013-03-16,2015-03-15,"700 E GRAND AVE  FOOD","CHICAGO","IL","60611","42","w_42_p_11","18","Retail Food Establishment","(41.892249163400116, -87.60951804879336)",6.03835616438356,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",0.0403993288113651,1.44670075318135,6.9144451739133e-13,0.722243925387832,0
"THE GLOBE LOUNGE","1092396","1985321","Restaurant","Risk 1 (High)",2013-05-06,"Canvass",0,0.536986301369863,2012-06-16,2014-06-15,"1938 W IRVING PARK RD 1ST","CHICAGO","IL","60613","47","w_47_p_12","19","Retail Food Establishment","(41.95427796120616, -87.67788273287823)",3.67397260273973,1,0,0,0,0,0,0,0,0,0,1,1,1,"bar",23.7211605944858,12.6160702969067,26.7835917896803,65.3144218002294,0
"THE GLOBE PUB","1198505","48126","Restaurant","Risk 1 (High)",2012-10-22,"Canvass",0,2,2012-06-16,2014-06-15,"1934 W IRVING PARK RD 1","CHICAGO","IL","60613","47","w_47_p_12","19","Retail Food Establishment","(41.95427990254856, -87.67773216663062)",6.18904109589041,0,0,0,0,0,0,1,0,0,0,1,1,1,"bar",31.1882427482141,35.6794184383279,19.7959211823168,48.8195259135302,1
"The Grafton Pub & Grill","1229462","30737","Restaurant","Risk 1 (High)",2012-06-07,"Canvass",0,2,2011-09-16,2013-09-15,"4530 N LINCOLN AVE 1ST","CHICAGO","IL","60625","47","w_47_p_42","19","Retail Food Establishment","(41.96395323202934, -87.68566332514946)",4.5615296803653,0,0,0,0,0,0,1,0,0,0,1,1,1,"bar",19.0379452851327,20.3230415551862,11.5139316901187,35.6099349926513,0
"The Grafton Pub & Grill","1099117","30737","Restaurant","Risk 1 (High)",2013-07-31,"Canvass",0,1.14794520547945,2011-09-16,2013-09-15,"4530 N LINCOLN AVE 1ST","CHICAGO","IL","60625","47","w_47_p_42","19","Retail Food Establishment","(41.96395323202934, -87.68566332514946)",5.70947488584475,0,0,0,0,0,0,1,0,0,0,1,1,1,"bar",13.4574314753109,8.47096290967217,12.8339188606993,22.6709882757557,0
"THE GREAT AMERICAN BAGEL","539562","1879166","Restaurant","Risk 1 (High)",2011-12-08,"Canvass",0,0.350684931506849,2010-01-16,2012-01-15,"11601 W TOUHY AVE  T-1 B-14","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment","(42.008536400868735, -87.91442843927047)",3.9013698630137,0,0,0,0,0,0,0,0,0,0,5,2,1,"breakfast",7.46618228936431e-215,1.32204068618102e-205,1.40510950943076e-245,1.0153974019067e-309,1
"THE GREAT AMERICAN BAGEL","1235792","1879167","Restaurant","Risk 1 (High)",2013-05-16,"Canvass",0,0.591780821917808,2012-01-16,2014-01-15,"11601 W TOUHY AVE  H/K CONC","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment","(42.008536400868735, -87.91442843927047)",5.33961187214612,0,0,0,0,0,0,0,0,0,0,5,2,1,"breakfast",3.61446706434372e-194,1.02939862831032e-219,1.08373350452432e-215,1.40981896255557e-110,0
"THE GREAT STATE FARE","588260","20481","Restaurant","Risk 1 (High)",2012-02-17,"Canvass",0,0.0273972602739726,2011-02-16,2013-02-15,"100 W RANDOLPH ST  FOOD","CHICAGO","IL","60601","42","w_42_p_9","1","Retail Food Establishment","(41.88458626715456, -87.63101044588599)",4.50970319634703,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",25.3807382401255,31.2340033776214,0.000290348843399433,5.41700376596292,1
"THE GREAT STATE FARE","1114331","20481","Restaurant","Risk 2 (Medium)",2012-06-14,"Canvass",0,0,2011-02-16,2013-02-15,"100 W RANDOLPH ST  FOOD","CHICAGO","IL","60601","42","w_42_p_9","1","Retail Food Establishment","(41.88458626715456, -87.63101044588599)",4.83287671232877,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",16.511415891419,7.52392623315288,5.58565776670084,7.20392675854669,0
"THE GREAT STEAK & POTATO COMPANY","606411","1933456","Restaurant","Risk 2 (Medium)",2011-09-13,"Canvass",0,1.03287671232877,2010-07-16,2012-07-15,"7901 S DAMEN AVE 1ST FLR","CHICAGO","IL","60620","18","w_18_p_51","6","Retail Food Establishment","(41.750189342293375, -87.67298583977204)",2.77248858447489,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",24.1606180957416,43.6557834714234,66.4382757095514,14.9985085242632,1
"THE GREEN DOOR","1353695","1046092","Restaurant","Risk 1 (High)",2013-07-16,"Canvass",0,0.989041095890411,2012-02-16,2014-02-15,"678 N ORLEANS ST","CHICAGO","IL","60610","42","w_42_p_68","18","Retail Food Establishment","(41.89470915622689, -87.63727150493268)",6.41632420091324,1,1,0,0,0,0,0,0,0,0,1,1,1,"unknown",42.4391124417636,10.2937983975503,0.00347748744608318,8.78572843216391,0
"THE GREEN DOOR","1184466","1046092","Restaurant","Risk 1 (High)",2012-07-20,"Canvass",0,1.16986301369863,2012-02-16,2014-02-15,"678 N ORLEANS ST","CHICAGO","IL","60610","42","w_42_p_68","18","Retail Food Establishment","(41.89470915622689, -87.63727150493268)",5.42728310502283,1,1,0,0,0,0,0,0,0,0,1,1,1,"unknown",9.85521494943531,15.469265957759,0.662023810441309,18.7443406466287,0
"THE GRILL ON THE ALLEY","1365223","83788","Restaurant","Risk 1 (High)",2013-08-06,"Canvass",0,0.816438356164384,2013-03-16,2015-03-15,"909 N MICHIGAN AVE 1ST","CHICAGO","IL","60611","42","w_42_p_35","18","Retail Food Establishment","(41.89953902796158, -87.62398900032618)",6.23013698630137,1,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",15.9490659195459,6.72056249728316,1.75834783513653,19.6025819089603,0
"THE HEARTY BOYS CATERERS","1214629","1742830","Restaurant","Risk 1 (High)",2012-05-04,"Canvass",0,0.731506849315068,2011-02-16,2013-02-15,"3819 N BROADWAY  1","CHICAGO","IL","60613","46","w_46_p_5","19","Retail Food Establishment","(41.951800759558395, -87.64947747658742)",5.21632420091324,1,0,1,0,1,0,0,0,1,0,1,1,1,"cater",59.5979386023941,15.3146246690491,10.8997490206137,27.2593876799057,0
"THE HOUSE OF BING","1154946","15582","Restaurant","Risk 1 (High)",2013-03-20,"Canvass",0,0.424657534246575,2012-12-16,2014-12-15,"6930 S SOUTH SHORE DR  1","CHICAGO","IL","60649","5","w_5_p_29","3","Retail Food Establishment","(41.76896052011414, -87.56667053733712)",6.09303652968037,1,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",78.8498019890279,50.8586232204471,3.31262626311186,0.364851804771736,0
"THE HUT","1146350","1696069","Restaurant","Risk 1 (High)",2013-03-27,"Canvass",0,0.457534246575342,2011-06-16,2013-06-15,"3601 S CALIFORNIA AVE","CHICAGO","IL","60632","12","w_12_p_2","9","Retail Food Establishment","(41.828228522114905, -87.69461616295946)",5.61643835616438,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",0.753137443383891,10.29224094512,12.6934107157029,6.61053459326876,1
"THE JERK GRILL, LLC","659600","1964702","Restaurant","Risk 1 (High)",2011-12-06,"Canvass",0,1.49315068493151,2010-02-16,2012-02-15,"6814 W NORTH AVE 1ST","CHICAGO","IL","60707","36","w_36_p_33","25","Retail Food Establishment","(41.90912708426858, -87.79549071389428)",2.43299086757991,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",7.45991229402042,10.3099337057239,13.0229115471681,0.564724678211768,0
"THE LASALLE FOUNDATION","1134498","66285","Other","Risk 1 (High)",2012-08-17,"Canvass",0,1.45753424657534,2012-03-16,2014-03-15,"1111 N WELLS ST","CHICAGO","IL","60610","43","w_43_p_51","18","Retail Food Establishment","(41.90243867998565, -87.63427774207456)",5.50399543378995,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",20.8891485370649,15.5639661715308,3.03720548574733,30.6221208587283,0
"THE LASALLE FOUNDATION","1138910","66285","Other","Risk 1 (High)",2013-04-16,"Canvass",0,0.663013698630137,2012-03-16,2014-03-15,"1111 N WELLS ST","CHICAGO","IL","60610","43","w_43_p_51","18","Retail Food Establishment","(41.90243867998565, -87.63427774207456)",6.16700913242009,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",14.0401420988452,29.8248769489183,10.8005994730186,28.7260525459934,0
"THE LAUNDRY BAG, INC.","1154624","1680008","Grocery Store","Risk 2 (Medium)",2012-10-15,"Canvass",0,2,2011-09-16,2013-09-15,"2 E 103RD ST","CHICAGO","IL","60628","9","w_9_p_2","5","Retail Food Establishment","(41.70727532159898, -87.62346617188196)",4.91769406392694,0,0,1,0,0,0,0,0,0,0,1,1,1,"unknown",24.7839386178045,20.1061824143416,50.8638181306324,11.2049977668239,0
"THE LEDGE BAR & GRILL, LLC","782219","1942826","Restaurant","Risk 1 (High)",2012-02-29,"Canvass",0,0.328767123287671,2010-11-16,2012-11-15,"1745 W NORTH AVE 1ST","CHICAGO","IL","60622","1","w_1_p_21","14","Retail Food Establishment","(41.91046053799656, -87.67192658423407)",2.89600456621005,1,0,0,0,1,0,0,0,0,0,1,1,1,"bar",33.4432190490978,22.6288423791431,20.530478907804,88.7219461399433,0
"THE LITTLE INDIA","519353","1892841","Restaurant","Risk 1 (High)",2012-01-23,"Canvass",0,0.912328767123288,2011-08-16,2013-08-15,"1109 W BRYN MAWR AVE 1ST","CHICAGO","IL","60660","48","w_48_p_3","20","Retail Food Establishment","(41.983542609997954, -87.65842914502518)",3.82751141552511,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",53.0892148517485,73.8638782414434,16.79262329213,32.0583605499761,1
"THE LOCAL","1335828","2162506","Restaurant","Risk 1 (High)",2013-05-30,"Canvass",0,0.580821917808219,2012-11-09,2014-11-15,"198 E DELAWARE PL","CHICAGO","IL","60611","42","w_42_p_35","18","Retail Food Establishment","(41.89935173506942, -87.62198690644685)",0.553310502283105,1,0,0,0,0,0,0,0,1,0,1,1,1,"unknown",15.8671453201588,13.5978312475265,1.04134638619347,4.91967917029005,0
"THE LOCAL OPTION TAVERN","1300483","11126","Restaurant","Risk 1 (High)",2012-11-14,"Canvass",0,1.85479452054795,2011-04-16,2013-04-15,"1102 W WEBSTER AVE 1","CHICAGO","IL","60614","32","w_32_p_49","18","Retail Food Establishment","(41.921807668746176, -87.65606254663311)",5.50422374429224,0,1,0,0,0,0,1,0,0,0,1,1,1,"bar",24.0968124663422,15.9275081821661,16.4211245211096,61.6759645427106,0
"THE LOCAL OPTION TAVERN","1092584","11126","Restaurant","Risk 1 (High)",2013-08-28,"Canvass",0,0.783561643835616,2013-04-16,2015-04-15,"1102 W WEBSTER AVE 1","CHICAGO","IL","60614","32","w_32_p_49","18","Retail Food Establishment","(41.921807668746176, -87.65606254663311)",6.29041095890411,0,1,0,0,0,0,1,0,0,0,1,1,1,"bar",22.340633646037,39.8384615429834,30.6696729312624,92.8828675885776,1
"THE MANOR","545598","22971","Other","Risk 1 (High)",2011-11-01,"Canvass",0,0.345205479452055,2011-06-16,2013-06-15,"4152-4158 W 47TH ST","CHICAGO","IL","60632","14","w_14_p_2","8","Retail Food Establishment","(41.80792449729992, -87.72816394877388)",4.21369863013699,1,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",21.0350083469785,20.1264188917839,11.0863113570982,14.8703030598101,0
"THE MECCA RESTAURANT","1194294","56519","Restaurant","Risk 1 (High)",2012-05-21,"Canvass",0,1.03287671232877,2010-08-16,2012-08-15,"6666 N NORTHWEST HWY  1","CHICAGO","IL","60631","41","w_41_p_5","16","Retail Food Establishment","(42.00200031999326, -87.81515201431463)",4.76712328767123,1,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",1.61361155271823,4.01357613904317,23.5196308753812,0.326626178500363,0
"THE MEDICI","1214389","3642","Restaurant","Risk 1 (High)",2012-02-10,"Canvass",0,0.824657534246575,2011-07-16,2013-07-15,"1327 E 57TH ST  1","CHICAGO","IL","60637","5","w_5_p_27","2","Retail Food Establishment","(41.7913650295286, -87.5937003851426)",4.49052511415525,0,0,0,0,0,0,0,0,0,0,2,1,1,"unknown",2.80282379228887,8.91363223805916,9.00199542364281,1.8141304413325,0
"THE MEDICI","1214394","1248608","Restaurant","Risk 2 (Medium)",2012-02-10,"Canvass",0,2,2011-07-16,2013-07-15,"1331 E 57TH ST","CHICAGO","IL","60637","5","w_5_p_27","2","Retail Food Establishment","(41.79136675478766, -87.59353805007707)",4.49052511415525,0,0,0,0,0,0,0,0,0,0,2,1,1,"unknown",2.72911574745762,8.90209503972339,8.76654082120892,1.65125135986256,0
"The Moose Grill","664382","2069638","Restaurant","Risk 2 (Medium)",2012-02-09,"Canvass",0,1.11506849315068,2011-01-03,2013-01-15,"7210 N CALIFORNIA AVE 1","CHICAGO","IL","60645","50","w_50_p_1","24","Retail Food Establishment","(42.012428249747394, -87.69986135495242)",1.1013698630137,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",8.26289320365401,17.3450322331736,10.4724314796664,20.3834603625824,0
"THE NEW PINDOS RESTAURANT","1202340","1891873","Restaurant","Risk 1 (High)",2012-06-28,"Canvass",0,0.868493150684931,2011-06-16,2013-06-15,"4955 S PULASKI RD 1","CHICAGO","IL","60632","14","w_14_p_27","8","Retail Food Establishment","(41.80247530206284, -87.72328259631841)",4.3041095890411,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",7.39489493665549,16.5237989024903,7.83778638722898,20.5273990358947,0
"THE NEW RANCH STEAK HOUSE","1154796","16795","Restaurant","Risk 1 (High)",2013-01-10,"Canvass",0,0.898630136986301,2011-09-16,2013-09-15,"11147 S MICHIGAN AVE 1ST","CHICAGO","IL","60628","9","w_9_p_43","5","Retail Food Establishment","(41.69113261954646, -87.6208849886538)",5.15616438356164,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",29.3041332978974,26.1562986623505,12.7145154998343,11.5256676442605,0
"THE NIGHT MINISTRY","1206402","1697494","Other","Risk 1 (High)",2012-12-26,"Canvass",0,1.20547945205479,2011-02-16,2013-02-15,"1110 N NOBLE ST","CHICAGO","IL","60642","27","w_27_p_10","12","Retail Food Establishment","(41.901857650972545, -87.6627420672697)",5.86301369863014,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",18.7203991641556,11.9775785330527,10.9947586087586,46.5087590047295,0
"THE ORIGINAL MAMAMIAS PIZZERIA","1102214","1593134","Restaurant","Risk 1 (High)",2012-04-02,"Canvass",0,0.56986301369863,2011-09-16,2013-09-15,"4638 N CUMBERLAND AVE","CHICAGO","IL","60656","36","w_36_p_5","16","Retail Food Establishment","(41.96415807203445, -87.83683754944124)",5.38070776255708,0,0,0,0,0,0,0,0,0,0,1,1,1,"italian",4.16241429517113,0.00290700687152146,9.9623685007426,1.11723832837617e-06,0
"THE ORIGINAL NICKS GYROS","1335524","48972","Restaurant","Risk 1 (High)",2013-05-13,"Canvass",0,0.553424657534247,2011-12-16,2013-12-15,"5238 N NAGLE AVE  1","CHICAGO","IL","60630","41","w_41_p_9","16","Retail Food Establishment","(41.97671902984532, -87.78800131348771)",6.24098173515982,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",21.3094959835865,5.50968402703175,15.5728210521619,10.7505129670358,0
"THE ORIGINAL PANCAKE HOUSE","1227794","2130070","Restaurant","Risk 1 (High)",2013-03-08,"Canvass",0,0.865753424657534,2012-06-16,2014-06-15,"1358 E 47TH ST","CHICAGO","IL","60653","4","w_4_p_10","2","Retail Food Establishment","(41.80979430683506, -87.59279041807494)",1.19178082191781,0,0,0,0,0,0,0,0,0,0,1,1,1,"breakfast",0.245331998975182,21.5589646759099,20.2063890785884,14.5992113676833,0
"THE ORIGINAL ROMA, INC.","1271331","1937181","Restaurant","Risk 1 (High)",2012-08-23,"Canvass",0,0.723287671232877,2010-11-16,2012-11-15,"6161 N MILWAUKEE AVE 1ST","CHICAGO","IL","60646","45","w_45_p_17","16","Retail Food Establishment","(41.99378202199468, -87.7843012101598)",3.72865296803653,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",4.45555470652798e-05,30.0893159167721,13.4929347599584,1.48489724882822,0
"THE ORIGINAL SOUL VEGETARIAN","1155024","2146537","Restaurant","Risk 1 (High)",2013-05-06,"Canvass",0,1.1041095890411,2012-04-02,2014-04-15,"203-205 E 75TH ST 1 1","CHICAGO","IL","60619","6","w_6_p_16","6","Retail Food Establishment","(41.75821363711059, -87.61975560674928)",1.09315068493151,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",41.1351235008695,24.7247143773907,28.5017030298968,6.596367361496,0
"THE PARROT CAGE","1155021","1622872","Restaurant","Risk 1 (High)",2013-05-02,"Canvass",0,1.88219178082192,2012-04-16,2014-04-15,"7059 S SOUTH SHORE DR","CHICAGO","IL","60649","5","w_5_p_44","3","Retail Food Establishment","(41.76660302216941, -87.56632372273566)",6.21084474885845,1,0,0,0,0,0,0,0,1,0,1,1,1,"unknown",79.2738704823367,48.5189738599166,16.5869627756632,1.69784568247598,0
"THE PARTHENON RESTAURANT","1174559","32259","Restaurant","Risk 1 (High)",2013-07-11,"Canvass",0,0.791780821917808,2013-05-16,2015-05-15,"314 S HALSTED ST 1ST","CHICAGO","IL","60661","27","w_27_p_58","12","Retail Food Establishment","(41.87746697060908, -87.64737445971154)",6.15890410958904,1,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",22.5561494682992,7.76857506958974,0.31613115246049,0.741213197112281,1
"THE PIGGERY","1106717","1800521","Restaurant","Risk 1 (High)",2013-07-31,"Canvass",1,1.43013698630137,2012-06-16,2014-06-15,"1625 W IRVING PARK RD 1","CHICAGO","IL","60613","47","w_47_p_25","19","Retail Food Establishment","(41.954165368383535, -87.6701278424856)",6.25205479452055,1,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",29.2489203939974,7.55991589945067,12.0227332143491,49.7719304694129,0
"THE PUBLICAN","1324450","1821706","Restaurant","Risk 1 (High)",2013-05-09,"Canvass",0,1.66849315068493,2012-05-16,2014-05-15,"837 W FULTON MARKET","CHICAGO","IL","60607","27","w_27_p_1","12","Retail Food Establishment","(41.88666984658428, -87.64890500808553)",4.58630136986301,1,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",10.1359858488414,15.9338926086075,3.87058497938057,11.4512491370595,0
"THE PUMPING CO INC","680125","1544937","Restaurant","Risk 1 (High)",2012-04-19,"Canvass",0,0.479452054794521,2011-08-16,2013-08-15,"6157 N BROADWAY","CHICAGO","IL","60660","48","w_48_p_31","24","Retail Food Establishment","(41.99397270196283, -87.66024237516903)",4.67945205479452,0,0,0,0,1,0,1,0,0,0,1,1,1,"unknown",36.489617491565,39.8299444681359,19.3040734045367,57.9829229052173,1
"THE QUADRANGLE CLUB","1158269","39999","Restaurant","Risk 1 (High)",2012-03-20,"Canvass",0,0.912328767123288,2011-07-16,2013-07-15,"1155 E 57TH ST","CHICAGO","IL","60637","5","w_5_p_27","2","Retail Food Establishment","(41.79132500101073, -87.5975876643505)",4.5972602739726,0,0,0,0,0,0,0,0,0,0,1,1,1,"bar",8.93551342481805,7.30658877925937,1.33117242322915,6.94501306327892,0
"THE RACQUET CLUB OF CHICAGO","1138814","8289","Restaurant","Risk 1 (High)",2013-02-06,"Canvass",0,2,2012-02-16,2014-02-15,"1365 N DEARBORN ST","CHICAGO","IL","60610","42","w_42_p_16","18","Retail Food Establishment","(41.907636294514994, -87.62995230434338)",5.97808219178082,0,1,1,0,0,0,0,0,0,0,1,1,1,"bar",7.24501376311514,52.9736747055812,3.74093970741864,57.7003626090937,0
"THE SANDWICH BREAK","1227372","2027772","Restaurant","Risk 1 (High)",2012-06-14,"Canvass",0,0.926027397260274,2011-10-16,2013-10-15,"2942 W 63RD ST 1","CHICAGO","IL","60629","15","w_15_p_15","8","Retail Food Establishment","(41.77916513638397, -87.69753256699866)",2.15342465753425,0,0,0,0,0,0,0,0,0,0,2,1,1,"sandwich",67.3080139978824,30.7588258590541,57.1291348527153,57.0016116702424,0
"THE SPICE","521977","1991580","Restaurant","Risk 1 (High)",2012-01-24,"Canvass",0,1.45205479452055,2010-12-16,2012-12-15,"2886 N MILWAUKEE AVE 1ST","CHICAGO","IL","60618","35","w_35_p_11","14","Retail Food Establishment","(41.93370712206539, -87.71523952905538)",2.2412100456621,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",23.6548138772285,64.0957157716711,43.5654744024005,48.2966795640901,0
"THE STANDARD CLUB","1114988","27947","Restaurant","Risk 1 (High)",2013-08-26,"Canvass",0,2,2012-04-16,2014-04-15,"320 S PLYMOUTH CT","CHICAGO","IL","60604","2","w_2_p_49","1","Retail Food Establishment","(41.87758852971419, -87.62888073044147)",6.28493150684932,0,0,0,0,0,0,1,0,0,0,1,1,1,"bar",9.47053336585434,16.4274100842249,0.000359932096504391,33.902802364016,0
"THE SUBMARINE PIER INC","598576","1092597","Restaurant","Risk 1 (High)",2012-01-19,"Canvass",0,0.997260273972603,2011-06-16,2013-06-15,"4048 S ARCHER AVE","CHICAGO","IL","60632","12","w_12_p_24","9","Retail Food Establishment","(41.82014352448864, -87.69460124111095)",4.43025114155251,0,0,0,0,0,0,0,0,0,0,1,1,1,"sandwich",11.8875289433305,20.211426467593,18.8483522352327,32.3241282792479,0
"The Super Discount","1321240","2109231","Grocery Store","Risk 2 (Medium)",2013-01-09,"Canvass",0,1.41917808219178,2011-08-16,2013-08-15,"5557 W BELMONT AVE 1","CHICAGO","IL","60641","30","w_30_p_",NA,"Retail Food Establishment","(41.938466476461194, -87.7663567364366)",1.40285388127854,0,1,1,0,0,0,0,0,0,0,1,1,1,"unknown",18.0730427409557,64.1778234341168,30.8646460687618,14.7931320323165,0
"THE TWISTED BAKER","612546","1887703","Restaurant","Risk 2 (Medium)",2011-11-03,"Canvass",0,2,2010-02-16,2012-02-15,"1543 N WELLS ST 1","CHICAGO","IL","60610","43","w_43_p_",NA,"Retail Food Establishment","(41.91040819050054, -87.63454009171004)",3.62739726027397,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",5.98053198973219,24.805740614441,13.707920002725,43.1888069042383,0
