"businessName","inspectionId","license","facilityType","risk","inspectionDate","inspectionType","pastFail","timeSinceLast","licenseStartDate","expirationDate","address","city","state","zipCode","ward","precinct","policeDistrict","licenseDescription","location","ageAtInspection","consumptionOnPremises","tobaccoRetail","limitedLicense","packageGoods","outdoorPatio","placeOfAmusement","tavern","retailFoodEstablishment","catersLiquorLicense","fillingStation","addressCount","wardCount","districtCount","foodType","burglary","sanitation","garbage","rodents","pastResponse","response"
"ARMANDS PIZZERIA","1166355","2064468","Restaurant","Risk 1 (High)",2013-08-05,"Canvass",0,1.22739726027397,2012-11-16,2014-11-15,"4159 N WESTERN AVE FIRST","CHICAGO","IL","60618","47","w_47_p_3","19","Retail Food Establishment","(41.95762626112201, -87.68842561175057)",2.36712328767123,0,0,0,0,0,0,0,0,0,0,1,1,1,"italian",16.1965540787279,17.7535727342533,27.8036839915803,40.5978531232602,1,0
"SUBWAY","1353683","2177644","Restaurant","Risk 1 (High)",2013-07-16,"Canvass",0,0.956164383561644,2012-08-02,2014-08-15,"1501 W MADISON ST 1ST","CHICAGO","IL","60607","2","w_2_p_60","12","Retail Food Establishment","(41.88137665387491, -87.66449648697821)",0.953424657534247,0,0,0,0,0,0,0,0,0,0,5,5,5,"sandwich",8.65479411020099,6.23481247846447,1.97718190986574,10.2641169923125,0,1
"SUPERMERCADO RIVERA INC.","1360278","1300916","Grocery Store","Risk 1 (High)",2013-08-15,"Canvass",0,0.821917808219178,2013-06-16,2015-06-15,"4334 W 51ST ST","CHICAGO","IL","60632","23","w_23_p_25","8","Retail Food Establishment","(41.80058537744086, -87.73208608412753)",6.0027397260274,0,1,0,0,0,0,0,0,0,0,1,1,1,"grocery",16.8737835310433,24.8541291250375,24.3615962516165,21.798886935648,0,1
"WINDY CITY PRODUCE MART","539540","14107","Grocery Store","Risk 1 (High)",2011-12-01,"Canvass",0,0.498630136986301,2011-08-16,2013-08-15,"3340 N PULASKI RD","CHICAGO","IL","60641","30","w_30_p_38","17","Retail Food Establishment","(41.94200266637916, -87.72741980782736)",4.29600456621005,0,0,1,0,0,0,0,0,0,0,1,1,1,"grocery",30.3892398488737,34.2453841214076,6.97513268580997,54.2250892280799,0,1
"POCKETS","1214552","1980249","Restaurant","Risk 1 (High)",2012-03-19,"Canvass",0,1.14520547945205,2010-09-16,2012-09-15,"309 W LAKE ST 1","CHICAGO","IL","60606","42","w_42_p_9","1","Retail Food Establishment","(41.88562872984525, -87.63568349861019)",2.67397260273973,0,0,0,0,0,0,0,0,0,0,5,5,5,"sandwich",30.7476635885941,10.8617984746997,10.1976382096945,6.9999772845871,1,0
"Alice's Restaurant","1202768","2027814","Restaurant","Risk 1 (High)",2013-05-15,"Canvass",0,1.26849315068493,2012-06-16,2014-06-15,"5638 W CHICAGO AVE 1","CHICAGO","IL","60651","29","w_29_p_5","15","Retail Food Establishment","(41.89494199271389, -87.76687933825816)",2.95068493150685,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",21.6061653643236,53.2725228692792,35.9611537228489,34.7475074763218,1,1
"TASSSILI","1166324","1474276","Restaurant","Risk 1 (High)",2013-05-29,"Canvass",0,1.17534246575342,2011-08-16,2013-08-15,"4342 1/2 N ELSTON AVE","CHICAGO","IL","60641","39","w_39_p_25","17","Retail Food Establishment","(41.959629403548185, -87.72802874412305)",5.78904109589041,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",18.9705882432706,43.0508169363162,89.2515185736037,60.7259994957827,0,1
"SILVANA","1326226","1888152","Other","Risk 3 (Low)",2013-03-08,"Canvass",0,0.115068493150685,2012-10-16,2014-10-15,"7030 N CLARK ST 1","CHICAGO","IL","60626","49","w_49_p_3","24","Retail Food Establishment","(42.00993936349173, -87.67432953633713)",3.51792237442922,0,0,0,0,0,1,1,0,0,0,1,1,1,"unknown",12.7375968115515,32.04293103975,22.035757446406,12.3766645875973,0,1
"JEWEL FOOD STORE #3030","1326874","1000572","Grocery Store","Risk 1 (High)",2013-04-10,"Canvass",0,0.402739726027397,2012-03-16,2014-03-15,"7530 S STONY ISLAND AVE","CHICAGO","IL","60649","5","w_5_p_50","4","Retail Food Establishment","(41.75780565854321, -87.58626825801873)",5.90684931506849,0,0,1,0,0,0,0,0,0,0,1,1,1,"grocery",31.5641338792855,18.5322377577952,23.3879581896608,9.83879986836804,0,1
"DINOTTO RISTORANTE","1326652","71667","Restaurant","Risk 1 (High)",2013-04-01,"Canvass",0,0.96986301369863,2012-02-16,2014-02-15,"215 W NORTH AVE 1ST","CHICAGO","IL","60610","27","w_27_p_42","18","Retail Food Establishment","(41.911047541225514, -87.63538198007993)",6.12591324200913,1,0,0,0,1,0,0,0,0,0,1,1,1,"italian",32.4957782519697,21.6010350511022,8.11894904332277,56.1460821187627,0,0
"HOMEMADE PIZZA","1215037","1874670","Restaurant","Risk 2 (Medium)",2012-05-21,"Canvass",0,1.10958904109589,2010-06-16,2012-06-15,"5303 N CLARK ST 1ST","CHICAGO","IL","60640","48","w_48_p_43","20","Retail Food Establishment","(41.97812917679538, -87.668199874146)",4.51495433789954,0,0,0,0,0,0,0,0,0,0,5,5,5,"italian",31.1662965667492,21.2969239301117,27.1350444100721,8.71720359811766,1,0
"JEWEL FOOD STORE #3282","1271243","1337","Grocery Store","Risk 1 (High)",2012-06-28,"Canvass",0,1.38630136986301,2012-03-16,2014-03-15,"4729 N CENTRAL AVE 1ST","CHICAGO","IL","60630","45","w_45_p_46","16","Retail Food Establishment","(41.966797112000584, -87.7672994806274)",5.12328767123288,0,1,1,1,0,0,0,0,0,0,1,1,1,"grocery",14.1273225320458,3.45057400758108,9.85590585685432,34.5284408830893,0,0
"CVS/PHARMACY #5681","1354022","1331195","Grocery Store","Risk 3 (Low)",2013-08-01,"Canvass",0,1.9041095890411,2012-02-16,2014-02-15,"3311 N PULASKI RD","CHICAGO","IL","60641","30","w_30_p_8","17","Retail Food Establishment","(41.941357522357, -87.72710656620777)",5.96438356164384,0,1,1,1,0,0,0,0,0,0,1,1,1,"unknown",20.48255355945,34.761666002405,21.7337553771895,41.4755090759694,1,0
"FAMILY DOLLAR STORE  # 6918","1099031","1574943","Grocery Store","Risk 3 (Low)",2013-06-13,"Canvass",0,2,2011-11-16,2013-11-15,"3239 W LAWRENCE AVE","CHICAGO","IL","60625","33","w_33_p_26","17","Retail Food Establishment","(41.96832648051289, -87.71006995436326)",5.57796803652968,0,1,1,0,0,0,0,0,0,0,1,1,1,"mart",22.5410158960148,32.9702113406368,11.9680947232587,14.180445335233,0,0
"CAFE RESTAURANT ART","1188431","1144116","Restaurant","Risk 1 (High)",2012-12-11,"Canvass",0,2,2011-09-16,2013-09-15,"4658 N ROCKWELL ST 1","CHICAGO","IL","60625","47","w_47_p_15","19","Retail Food Establishment","(41.966571693001114, -87.69389349093929)",5.07397260273973,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",21.8935743255498,52.4179774929991,35.2214170553441,23.7990037389419,0,1
"MAY STREET CAFE","1151494","1992573","Restaurant","Risk 1 (High)",2013-08-01,"Canvass",0,0.0273972602739726,2012-12-16,2013-12-15,"1146 W CERMAK RD 1ST","CHICAGO","IL","60608","25","w_25_p_2","12","Retail Food Establishment","(41.85262494622832, -87.65491858465299)",3.63276255707763,1,0,0,0,1,0,0,0,1,0,1,1,1,"breakfast",3.41236660002423,13.096281224299,2.11921318871211,0.566343562670192,0,0
"Ryan Anthony's","531622","2050220","Restaurant","Risk 1 (High)",2011-10-18,"Canvass",0,1.14520547945205,2010-09-03,2012-10-15,"7448 S VINCENNES AVE GROUND","CHICAGO","IL","60621","17","w_17_p_48","7","Retail Food Establishment","(41.758667911476415, -87.63127911992657)",1.12328767123288,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",29.2308830864075,22.347294711892,13.1106177939151,17.3845074331549,0,0
"EL BURRITO MEXICANO","1092273","2164154","Restaurant","Risk 1 (High)",2013-01-11,"Canvass",0,0.49041095890411,2012-07-19,2014-08-15,"936 W ADDISON ST 1ST","CHICAGO","IL","60613","44","w_44_p_",NA,"Retail Food Establishment","(41.94737034258505, -87.65335653482947)",0.482305936073059,0,0,0,0,0,0,0,0,0,0,1,1,1,"spanish",28.0849913716542,13.0023633684602,19.6316555305054,49.4191250252172,0,0
"YOLK","1114714","1894000","Restaurant","Risk 1 (High)",2013-03-11,"Canvass",0,0.915068493150685,2012-10-16,2014-10-15,"1120 S MICHIGAN AVE 1ST","CHICAGO","IL","60605","2","w_2_p_8","1","Retail Food Establishment","(41.868622038898906, -87.62426074366299)",4.71232876712329,0,0,0,0,0,0,0,0,0,0,2,2,2,"unknown",33.5731238117669,16.373862092482,4.07756395271907,21.3459012126222,1,0
"SWEET TART INC.","1174291","2098317","Grocery Store","Risk 3 (Low)",2012-07-10,"Canvass",0,1.12876712328767,2011-05-31,2013-06-15,"1559 S HOMAN AVE 1ST","CHICAGO","IL","60623","24","w_24_p_12","10","Retail Food Establishment","(41.85911973673047, -87.7101892244626)",1.11232876712329,0,1,0,0,0,0,0,0,0,0,1,1,1,"breakfast",56.711503439852,40.4590414167925,67.5635832977087,44.1638085562461,1,1
"SKY LAKE CHINESE KITCHEN","545728","1980111","Restaurant","Risk 1 (High)",2012-01-04,"Canvass",0,1.3972602739726,2011-09-16,2013-09-15,"2 W 103RD ST  C","CHICAGO","IL","60628","9","w_9_p_17","5","Retail Food Establishment","(41.70727358161855, -87.62358592336454)",2.46860730593607,0,0,0,0,0,0,0,0,0,0,2,2,1,"asian",35.999660995894,16.0897557205057,37.3748804138805,4.59734921540068,0,1
"DOMINICK'S # 12/0012","1235703","41645","Grocery Store","Risk 1 (High)",2013-03-25,"Canvass",0,0.73972602739726,2012-03-16,2014-03-15,"6009 N BROADWAY","CHICAGO","IL","60660","48","w_48_p_31","24","Retail Food Establishment","(41.9911817534467, -87.6601550832236)",5.86301369863014,0,1,0,1,0,0,0,0,0,0,1,1,1,"grocery",11.607518896676,15.0546807625089,2.58853334410845,21.9684441366086,1,0
"POTSTICKER HOUSE INC.","598532","1474614","Restaurant","Risk 1 (High)",2011-12-19,"Canvass",0,0.26027397260274,2011-12-16,2013-12-15,"3139 S HALSTED ST","CHICAGO","IL","60608","11","w_11_p_41","9","Retail Food Establishment","(41.8369267740749, -87.64610297583852)",4.84109589041096,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",31.691349919677,37.9970420378999,49.0570321769367,41.6146779494751,0,0
"D'S HOUSE","1072271","2026572","Restaurant","Risk 1 (High)",2013-02-11,"Canvass",0,0.934246575342466,2011-06-16,2013-06-15,"1708 W 63RD ST 1 1","CHICAGO","IL","60636","15","w_15_p_26","7","Retail Food Establishment","(41.77952128488156, -87.6670936713993)",2.79189497716895,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",27.5415194062438,36.4295264421172,18.4254067882899,26.081544447141,0,0
"UNCLE REMUS RESTAURANT, INC","1326626","1225256","Restaurant","Risk 1 (High)",2013-03-28,"Canvass",0,0.487671232876712,2011-05-16,2013-05-15,"5611 W MADISON ST","CHICAGO","IL","60644","29","w_29_p_16","15","Retail Food Establishment","(41.88012912838634, -87.7653505615471)",5.87123287671233,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",25.6825749349139,28.4368639591163,21.9170512687969,1.19929793375642,1,1
"FRENCH PASTRY SCHOOL INC","1313367","59549","Other","Risk 1 (High)",2013-01-03,"Canvass",0,1.36438356164384,2012-09-16,2014-09-15,"226 W JACKSON BLVD","CHICAGO","IL","60606","2","w_2_p_49","1","Retail Food Establishment","(41.87822032159353, -87.6345238791842)",5.13698630136986,0,0,0,0,0,0,0,0,0,0,1,1,1,"dessert",10.9803007160018,8.21183875178461,1.11618258984896,2.61610158180738,0,0
"JAMAICAN JERK CHICKEN","1150318","1167678","Restaurant","Risk 1 (High)",2012-05-09,"Canvass",0,0.83013698630137,2011-11-16,2013-11-15,"8216 S KEDZIE AVE","CHICAGO","IL","60652","18","w_18_p_21","8","Retail Food Establishment","(41.74377719212544, -87.70237254039444)",4.48207762557078,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",6.01534237931581,48.575709104663,7.91318141757683,4.48960648289631,0,0
"OBAN POPEYE'S 111 INC","1228002","6006","Restaurant","Risk 2 (Medium)",2013-06-12,"Canvass",0,1.20547945205479,2013-01-16,2015-01-15,"10331 S KEDZIE AVE 1ST","CHICAGO","IL","60655","19","w_19_p_6","22","Retail Food Establishment","(41.70520848949309, -87.7011632562526)",6.32317351598173,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",6.16522619343235,4.31980709952062,46.703242187637,26.2708356088517,0,0
"BYRONS HOT DOG INC","1235754","7252","Restaurant","Risk 1 (High)",2013-04-29,"Canvass",0,1.14246575342466,2011-07-16,2013-07-15,"1701 W LAWRENCE AVE","CHICAGO","IL","60640","47","w_47_p_31","19","Retail Food Establishment","(41.968751474114335, -87.67109479042712)",5.4546803652968,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",19.673592932804,10.2476919215381,9.23700936688563,28.7648395896028,1,0
"JAIMITOS BURRITOS","1198637","47512","Restaurant","Risk 1 (High)",2013-01-04,"Canvass",0,0.813698630136986,2011-04-16,2013-04-15,"1781 N CLYBOURN AVE","CHICAGO","IL","60614","32","w_32_p_51","18","Retail Food Establishment","(41.91352238684326, -87.65294009283627)",5.6439497716895,0,0,0,0,0,0,0,0,0,0,1,1,1,"spanish",15.3825148748369,40.51225816718,124.858830156569,96.3923838599439,0,1
"KINDRED HOSPITAL CHICAGO-NORTH CAMPUS","1098519","43031","Other","Risk 1 (High)",2012-08-16,"Canvass",0,2,2011-08-16,2013-08-15,"2544 W MONTROSE AVE","CHICAGO","IL","60618","47","w_47_p_13","19","Retail Food Establishment","(41.961394983299115, -87.6929262371129)",5.00547945205479,0,0,0,0,0,0,0,0,0,0,1,1,1,"cater",18.9588049328204,7.81223351421907,24.781836997894,92.3012182763989,1,0
"REZA'S RESTAURANT","1214432","1841515","Other","Risk 3 (Low)",2012-04-26,"Canvass",0,1.87945205479452,2011-07-16,2013-07-15,"5238 N CLARK ST","CHICAGO","IL","60640","40","w_40_p_43","20","Retail Food Establishment","(41.97738953666194, -87.66852279752685)",4.75890410958904,0,0,0,0,0,0,0,0,0,0,2,2,1,"dinner",35.915247352864,19.3063160649522,20.5134510643843,9.08120410236824,0,1
"EL CAMPESTRE RESTAURANT, INC.","1326396","1913919","Restaurant","Risk 1 (High)",2013-03-18,"Canvass",0,0.652054794520548,2011-06-16,2013-06-15,"4224 - 4226 S ARCHER AVE 1 1","CHICAGO","IL","60632","14","w_14_p_23","9","Retail Food Establishment","(41.81669824919776, -87.70022697053886)",4.73150684931507,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",38.9807882488357,19.1852041195885,41.6234104258434,2.54157958556773,0,1
"Saugatuck Coffee Company","1092216","1959800","Restaurant","Risk 2 (Medium)",2012-11-30,"Canvass",0,2,2011-02-16,2013-02-15,"3344 N HALSTED ST FIRST 1N","CHICAGO","IL","60657","44","w_44_p_42","19","Retail Food Establishment","(41.94312984017461, -87.64951168839137)",3.69052511415525,0,0,0,0,0,0,0,0,0,0,1,1,1,"breakfast",62.8466401875483,50.8211980814994,10.1162166993713,66.335058496379,0,0
"BUFFALO WINGS AND RINGS","1214573","1802063","Restaurant","Risk 1 (High)",2012-03-06,"Canvass",0,0.904109589041096,2011-12-16,2013-12-15,"3434 S HALSTED ST 1","CHICAGO","IL","60608","11","w_11_p_16","9","Retail Food Establishment","(41.831724396177286, -87.6462763924342)",3.61655251141553,1,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",29.8482549668882,96.108791667269,22.2284210186538,32.6746936722903,1,0
"SMOQUE BBQ","1166207","1694866","Restaurant","Risk 1 (High)",2013-01-03,"Canvass",0,1.53698630136986,2011-08-16,2013-08-15,"3800 N PULASKI RD","CHICAGO","IL","60641","30","w_30_p_1","17","Retail Food Establishment","(41.95007328750793, -87.72765652046023)",5.38915525114155,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",21.3797989063376,16.4944263614598,9.59988128728719,10.0146906256151,1,0
"CHICAGO DOWNTOWN MARRIOTT","1335321","33838","Restaurant","Risk 1 (High)",2013-05-03,"Canvass",0,0.945205479452055,2013-03-16,2015-03-15,"540 N MICHIGAN AVE GRND #","CHICAGO","IL","60611","42","w_42_p_48","18","Retail Food Establishment","(41.892140783720365, -87.62431278442189)",5.96986301369863,1,0,0,0,0,1,0,0,0,0,5,1,1,"cater",27.9905515698492,27.1873839762981,1.55455502330084,29.9170806865154,0,1
"PRASINO","679658","2069531","Restaurant","Risk 1 (High)",2012-03-06,"Canvass",0,0.632876712328767,2011-07-20,2013-08-15,"1836-1846 W DIVISION ST 1","CHICAGO","IL","60622","1","w_1_p_5","14","Retail Food Establishment","(41.90335448822961, -87.67381134493849)",0.630251141552511,1,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",55.8475239370933,31.104265899471,9.13378740123007,38.0674385000825,0,1
"BORINQUEN RESTAURANT","679518","2037673","Restaurant","Risk 1 (High)",2012-04-04,"Canvass",0,0.750684931506849,2011-08-09,2013-08-15,"1720 N CALIFORNIA AVE 1","CHICAGO","IL","60647","1","w_1_p_22","14","Retail Food Establishment","(41.912691923355744, -87.69720455176802)",0.654794520547945,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",26.0033001503735,13.8617179469761,13.5393376711486,20.6164436124006,0,0
"PARISIS DRIVE IN","1305299","3523","Restaurant","Risk 1 (High)",2013-05-21,"Canvass",0,0.706849315068493,2012-01-16,2014-01-15,"6216 W 63RD ST","CHICAGO","IL","60638","23","w_23_p_39","8","Retail Food Establishment","(41.777863025694934, -87.77717745138237)",6.26289954337899,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",4.38541273875405,7.89105256663608,9.64551725477797,22.1297524998892,1,1
"AFC SUSHI@DOMINICK'S #1875","1354172","1986182","Restaurant","Risk 1 (High)",2013-08-09,"Canvass",0,0.958904109589041,2013-02-16,2015-02-15,"1 N HALSTED ST 1ST","CHICAGO","IL","60661","27","w_27_p_1","12","Retail Food Establishment","(41.88181563164203, -87.64721471704077)",4,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",36.7143172951187,11.5907851083411,1.33593070043404,2.23319613571657,0,0
"SALUD TEQUILA LOUNGE","1206211","33136","Restaurant","Risk 1 (High)",2012-04-26,"Canvass",0,1.03835616438356,2010-11-16,2012-11-15,"1471 N MILWAUKEE AVE 1ST","CHICAGO","IL","60622","1","w_1_p_49","14","Retail Food Establishment","(41.90872609383611, -87.67466083943248)",4.44646118721461,1,0,0,0,0,0,0,0,0,0,1,1,1,"bar",36.8675614722638,46.6835374233446,27.9091056111276,72.3584844327748,1,1
"EL GORDO RESTAURANT","1229392","31100","Restaurant","Risk 1 (High)",2012-06-05,"Canvass",0,0.479452054794521,2011-01-16,2013-01-15,"5746 W BELMONT AVE 1ST","CHICAGO","IL","60634","38","w_38_p_16","16","Retail Food Establishment","(41.938627195628456, -87.77083024900564)",4.5560502283105,1,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",15.9772236427617,22.0003906625003,45.6593804027073,19.7068391194384,0,1
"LUCKY GRILL","1194213","1891776","Restaurant","Risk 1 (High)",2012-03-06,"Canvass",0,1.16438356164384,2010-08-16,2012-08-15,"7779 W TALCOTT AVE 1ST","CHICAGO","IL","60631","41","w_41_p_8","16","Retail Food Establishment","(41.992990415660884, -87.82167424669001)",4.01917808219178,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",4.85887286229302,6.11596863825826,12.2399066942706,0.000397353064492728,0,1
"LUCKY STRIKE LANES","1110288","1770382","Restaurant","Risk 1 (High)",2013-02-05,"Canvass",0,1.24109589041096,2011-03-16,2013-03-15,"322 E ILLINOIS ST 2","CHICAGO","IL","60611","42","w_42_p_41","18","Retail Food Establishment","(41.891133170854566, -87.61916020704619)",5.91780821917808,1,0,0,0,0,1,0,0,1,0,1,1,1,"unknown",29.1779128480539,0.551383379851072,0.000118569066781649,8.31016151842952,1,1
"LAVAZZA","1184494","2003023","Restaurant","Risk 2 (Medium)",2012-08-03,"Canvass",0,1.88219178082192,2012-03-16,2014-03-15,"121 N CLINTON ST 1 1","CHICAGO","IL","60661","42","w_42_p_21","1","Retail Food Establishment","(41.883872486511024, -87.64110926643663)",2.61632420091324,0,0,0,0,0,0,0,0,0,0,4,2,1,"unknown",11.2925599855219,3.44786884453552,0.00176792200356469,15.0341636902792,0,0
"ALEXANDER'S RESTAURANT","1354000","10916","Restaurant","Risk 1 (High)",2013-08-01,"Canvass",0,0.767123287671233,2011-08-16,2013-08-15,"6158 N CLARK ST  1","CHICAGO","IL","60660","40","w_40_p_27","24","Retail Food Establishment","(41.994391180074615, -87.67029582459736)",5.96438356164384,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",23.2972809846724,11.1208342733841,22.7053424273453,58.5344831208898,1,1
"Al's Beef","1324523","2013974","Restaurant","Risk 1 (High)",2013-06-19,"Canvass",0,1.01643835616438,2013-05-16,2015-05-15,"601 W ADAMS ST 1ST","CHICAGO","IL","60661","2","w_2_p_12","1","Retail Food Establishment","(41.879163618039705, -87.64264995953803)",3.39166666666667,0,0,0,0,0,0,0,0,0,0,2,2,2,"dinner",2.34384882934763,7.36508803519331,0.00230543910818332,6.69090492563135,0,0
"ECONOGAS & FOOD MART / BP GAS","1228009","2017219","Grocery Store","Risk 2 (Medium)",2013-06-14,"Canvass",0,0,2012-01-16,2014-01-15,"4244-4248 S WENTWORTH AVE","CHICAGO","IL","60609","3","w_3_p_14","9","Retail Food Establishment","(41.81693427822513, -87.63135846315157)",3.32317351598174,0,1,1,0,0,0,0,0,0,1,1,1,1,"mart",11.2732940214718,7.02212227222981,7.46707146757618,7.0853536713989,0,1
"STARBUCKS COFFEE #2215","1194243","23051","Other","Risk 1 (High)",2012-03-16,"Canvass",0,0.756164383561644,2011-04-16,2013-04-15,"828 N STATE ST  1ST","CHICAGO","IL","60610","42","w_42_p_32","18","Retail Food Establishment","(41.89754225054248, -87.62836994336708)",4.83835616438356,0,0,1,0,0,0,0,0,0,0,1,1,1,"breakfast",39.7900209623998,72.607652104596,1.98916520435822,59.0897049248909,0,0
"TABAQ RESTAURANT","1138998","1887392","Restaurant","Risk 1 (High)",2013-06-11,"Canvass",0,1.55342465753425,2012-02-16,2014-02-15,"1245 N CLYBOURN AVE 1 1","CHICAGO","IL","60610","27","w_27_p_9","18","Retail Food Establishment","(41.90478289398331, -87.64076764791562)",5.3615296803653,0,1,0,0,0,0,0,0,0,0,1,1,1,"dinner",25.4280606338918,18.7259934067178,4.74494753238606,7.36086693296083,1,1
"JONG RO","1188439","2026300","Restaurant","Risk 1 (High)",2012-12-20,"Canvass",0,0.0246575342465753,2011-09-16,2013-09-15,"4811 N ROCKWELL ST","CHICAGO","IL","60625","47","w_47_p_1","20","Retail Food Establishment","(41.96891957958689, -87.69366142212719)",2.70422374429224,1,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",18.096461762749,50.470452680886,29.1254924845809,28.1285005260403,0,0
"MARISCO EL VENENO #2 CORP.","670391","1963599","Restaurant","Risk 1 (High)",2012-02-10,"Canvass",0,0.797260273972603,2010-11-16,2012-11-15,"6835 S PULASKI RD 1ST","CHICAGO","IL","60629","13","w_13_p_44","8","Retail Food Establishment","(41.76854144272993, -87.72235766333931)",2.83025114155251,0,0,0,0,0,0,0,0,0,0,1,1,1,"spanish",23.4916577620925,14.8662951398485,31.6193209659283,41.8349993672987,0,0
"MORE & MORE CANDY STORE","1150281","1617572","Grocery Store","Risk 2 (Medium)",2012-04-16,"Canvass",0,1.40547945205479,2011-11-16,2013-11-15,"8250 S KEDZIE AVE","CHICAGO","IL","60652","18","w_18_p_21","8","Retail Food Establishment","(41.742812220652326, -87.70235268272313)",4.41906392694064,0,0,0,0,0,0,0,0,0,0,1,1,1,"dessert",13.3241762613591,33.4637524454352,16.848570846375,2.13059060286305,0,0
"BIG CHICKS, INC.","519385","1740142","Restaurant","Risk 1 (High)",2012-02-08,"Canvass",0,2,2011-07-16,2013-07-15,"5024 N SHERIDAN RD  1ST F","CHICAGO","IL","60640","46","w_46_p_40","20","Retail Food Establishment","(41.97406911941592, -87.6550944919287)",4.48504566210046,0,0,0,0,1,0,1,0,0,0,1,1,1,"dinner",49.8442955334664,46.9482951455655,2.93080020937996,46.5118360876196,0,0
"OLD COUNTRY BUFFET","1277322","21793","Restaurant","Risk 1 (High)",2012-08-21,"Canvass",0,0.69041095890411,2012-02-16,2014-02-15,"6560 W FULLERTON AVE","CHICAGO","IL","60707",NA,"w__p_","25","Retail Food Establishment","(41.92375020104243, -87.78988085962634)",5.51495433789954,0,0,0,0,0,0,0,0,0,0,3,3,3,"unknown",3.97759481428538,5.23319423030832,9.24006575561353,10.2883105000257,0,0
"New England Seafood Company Fish Market","964226","2108692","Restaurant","Risk 1 (High)",2012-08-29,"Canvass",0,1.03287671232877,2012-06-16,2014-06-15,"3341 N LINCOLN AVE 1","CHICAGO","IL","60657","32","w_32_p_38","19","Retail Food Establishment","(41.942572824782836, -87.67051293219696)",1.0027397260274,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",35.2835855854503,16.7671178747751,27.4607874668383,44.5189755869293,1,0
"CAIRE'S PIZZA","1225211","53796","Restaurant","Risk 1 (High)",2012-04-27,"Canvass",0,0.964383561643836,2011-12-16,2013-12-15,"1165 W 18TH ST","CHICAGO","IL","60608","25","w_25_p_17","12","Retail Food Establishment","(41.85785490146855, -87.65576066755212)",5.19714611872146,0,0,0,0,0,0,0,0,0,0,1,1,1,"italian",27.3893487944919,11.3806134095359,29.8851573761393,11.5427824696013,0,1
"DUNKIN DONUTS / BASKIN ROBBINS","1102307","69607","Restaurant","Risk 2 (Medium)",2012-06-15,"Canvass",0,1.15068493150685,2011-10-16,2013-10-15,"6408 W IRVING PARK RD 1ST","CHICAGO","IL","60634","38","w_38_p_12","16","Retail Food Establishment","(41.95302136277807, -87.7869561311957)",4.58344748858447,0,0,0,0,0,0,0,0,0,0,5,5,5,"dessert",4.36360503868244,7.10186779163867,19.982617911513,11.9207800778609,0,1
"CHICAGO O'HARE MARRIOTT HOTEL","1335595","1970455","Grocery Store","Risk 3 (Low)",2013-05-16,"Canvass",0,2,2013-03-16,2015-03-15,"8535 W HIGGINS RD  1","CHICAGO","IL","60631","41","w_41_p_28","16","Retail Food Establishment","(41.9867885856625, -87.84012417346162)",3.67123287671233,0,0,0,1,0,0,0,0,0,0,3,1,1,"cater",1.07683883376109,0.303959962387219,0.00279213334274417,0.171806052133833,0,0
"MR V'S CARRYOUT","1194235","53883","Restaurant","Risk 1 (High)",2012-04-16,"Canvass",0,1.0986301369863,2011-12-16,2013-12-15,"5285 N ELSTON AVE","CHICAGO","IL","60630","45","w_45_p_41","16","Retail Food Establishment","(41.97713934140232, -87.7545880091366)",5.16700913242009,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",0.587314365053373,1.28131775160186,9.00141735771934,0.0167456978123178,0,0
"MC DONALD'S","1202386","65404","Restaurant","Risk 2 (Medium)",2012-08-09,"Canvass",0,1.03561643835616,2011-06-16,2013-06-15,"5253 S PULASKI RD  1","CHICAGO","IL","60632","14","w_14_p_29","8","Retail Food Establishment","(41.79710973542942, -87.72312435052895)",4.98630136986301,0,0,0,0,0,0,0,0,0,0,5,5,4,"dinner",25.0796698215993,8.92815625455557,24.137063013497,15.1064547194985,1,1
